CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SystemLogCode,RandomNoiseScore,Churn
CUST-10197,Female,0,No,No,16.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer,67.55,963.94,SYS_C,28.34344916635187,Yes
CUST-10883,Male,0,Yes,No,21.0,Yes,No,DSL,No,No,One year,No,Bank transfer,60.15,1264.69,SYS_C,44.25102967496316,No
CUST-10279,Female,0,No,No,37.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,91.08,3391.14,SYS_B,42.98680178175805,Yes
CUST-10293,Male,0,Yes,No,49.0,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,76.59,3751.95,SYS_B,42.31626729226679,No
CUST-11097,Male,1,No,Yes,35.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,105.49,3746.87,SYS_C,56.45806839797196,No
CUST-10400,Male,0,Yes,Yes,60.0,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,,6018.31,SYS_B,37.1241782869019,No
CUST-10122,Male,0,No,No,30.0,No,No phone service,DSL,No,Yes,One year,Yes,Electronic check,45.69,1370.92,SYS_B,33.040821140741315,No
CUST-10202,Male,0,No,No,72.0,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,56.22,4044.72,SYS_B,49.96006718026017,No
CUST-10835,Male,0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.32,63.77,SYS_A,38.131257053486486,Yes
CUST-10246,Male,0,No,Yes,48.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,113.34,5454.22,SYS_C,41.24509314041873,No
CUST-11148,Female,0,Yes,No,62.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,77.33,4847.86,SYS_C,29.420879741771657,Yes
CUST-10384,Female,0,Yes,No,47.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,60.61,2833.47,SYS_B,20.4227724840209,Yes
CUST-10854,Male,1,No,No,11.0,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,50.25,540.16,SYS_C,84.70830910139045,No
CUST-10219,Female,1,No,No,26.0,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,76.14,1977.25,SYS_A,66.40648471142732,No
CUST-10641,Male,1,Yes,No,54.0,Yes,No,DSL,No,No,Two year,Yes,Electronic check,61.92,3352.83,SYS_C,39.301519840631684,No
CUST-10001,Female,0,No,No,43.0,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,80.7,3576.85,SYS_A,70.33243299312511,No
CUST-10112,Female,1,No,Yes,31.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,60.72,1951.41,SYS_A,58.12298744683169,No
CUST-10698,Male,0,Yes,No,6.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,20.77,122.17,SYS_C,71.28356104212776,No
CUST-10951,Female,0,Yes,No,31.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,51.55,1598.74,SYS_C,58.27954045077351,No
CUST-11087,Male,0,No,No,,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,105.89,6304.79,SYS_B,53.87984044974727,Yes
CUST-10441,Female,0,No,No,12.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,54.8,692.49,SYS_A,50.38351728191887,Yes
CUST-10663,Male,0,Yes,No,71.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,93.92,6723.41,SYS_A,37.892338231812445,Yes
CUST-11155,Female,0,Yes,No,60.0,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,97.04,5798.03,SYS_A,56.77613323638608,No
CUST-10317,Male,0,Yes,Yes,70.0,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer,94.13,6540.36,SYS_B,66.69326379518148,No
CUST-10648,Female,0,Yes,No,60.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,83.04,4973.44,SYS_A,44.22949986713675,Yes
CUST-10709,Female,0,Yes,No,10.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.02,253.22,SYS_C,75.49729456928546,No
CUST-10972,Female,1,Yes,No,46.0,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,83.89,3808.77,SYS_B,62.96994151790999,Yes
CUST-10627,Female,0,No,Yes,19.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,79.66,1516.28,SYS_C,72.54046799516296,No
CUST-10632,Female,0,No,Yes,19.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,72.29,1372.22,SYS_A,45.05174172259726,Yes
CUST-11180,Female,0,No,Yes,23.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,70.36,1615.51,SYS_A,31.969949911914618,Yes
CUST-11115,Female,0,Yes,Yes,32.0,Yes,No,DSL,No,Yes,Two year,Yes,Bank transfer,74.88,2457.85,SYS_B,20.653888232311456,No
CUST-10795,Female,0,No,Yes,18.0,Yes,Yes,Fiber optic,No,No,One year,No,Mailed check,101.11,1849.94,SYS_B,50.05649605262381,Yes
CUST-10645,Female,0,No,No,2.0,Yes,No,DSL,No,No,Month-to-month,Yes,,64.67,64.67,SYS_C,25.213931219108453,No
CUST-11012,Female,0,No,No,25.0,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,48.72,1158.07,SYS_A,56.51839320370097,No
CUST-10556,Male,0,Yes,No,15.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,88.37,1251.26,SYS_A,57.194131792667065,No
CUST-10681,Male,0,Yes,No,38.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,111.71,4281.96,SYS_A,44.01010424930439,Yes
CUST-10577,Female,0,Yes,No,28.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,77.62,2188.93,SYS_C,62.01430353951732,No
CUST-10524,Female,0,Yes,No,53.0,Yes,No,DSL,No,No,One year,Yes,Electronic check,59.76,3106.77,SYS_A,22.04790776137541,No
CUST-11059,Female,0,No,No,15.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,65.39,917.1,SYS_B,58.99912413411275,Yes
CUST-10540,Female,0,Yes,No,69.0,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,76.48,5277.53,SYS_C,50.94364595892177,No
CUST-10748,Female,1,No,No,27.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.73,587.81,SYS_A,45.41090219316726,Yes
CUST-11118,Male,0,No,Yes,26.0,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,71.72,1822.2,SYS_A,57.069787557243764,Yes
CUST-10484,Female,0,No,Yes,26.0,No,No phone service,Fiber optic,No,No,Two year,No,Electronic check,73.29,1891.41,SYS_B,45.29387247652646,No
CUST-10095,F,0,Yes,No,44.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,55.6,2399.36,SYS_B,47.8514668712966,Yes
CUST-11020,Female,1,Yes,No,36.0,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,102.57,3638.1,SYS_A,37.347717555843836,No
CUST-10563,Male,0,Yes,No,30.0,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.56,746.26,SYS_C,35.04062733353136,Yes
CUST-10742,Female,0,No,No,17.0,No,No phone service,DSL,Yes,No,One year,Yes,Credit card,,1277.61,SYS_A,46.89354782695045,No
CUST-10863,Male,0,No,No,67.0,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,100.4,6740.92,SYS_A,46.102751991606446,No
CUST-10891,Female,0,Yes,No,24.0,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,45.64,1117.18,SYS_A,44.49739523389292,No
CUST-11038,Male,0,No,No,24.0,Yes,No,DSL,No,No,One year,Yes,Electronic check,74.36,1817.84,SYS_A,29.360372220263038,No
CUST-10206,Male,0,No,Yes,26.0,Yes,No,DSL,No,No,Two year,Yes,Bank transfer,81.38,1989.67,SYS_C,23.85954947316554,No
CUST-10392,Male,1,Yes,No,69.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,61.81,4338.26,SYS_A,48.092893778208314,Yes
CUST-10794,Male,0,Yes,No,12.0,Yes,Yes,DSL,No,No,One year,No,Bank transfer,60.38,764.88,SYS_C,65.55593434646642,Yes
CUST-10870,Male,0,Yes,No,18.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,70.82,1338.11,SYS_A,52.965730619868786,Yes
CUST-10397,M,0,No,No,7.0,Yes,No,DSL,No,No,Two year,Yes,Mailed check,,513.66,SYS_B,32.15314030976353,No
CUST-10766,Female,0,Yes,No,38.0,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,75.34,2765.66,SYS_A,52.63967133508422,Yes
CUST-11108,Female,1,Yes,No,3.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,,306.41,SYS_C,33.55043737041771,No
CUST-11028,Male,0,No,No,11.0,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,23.01, ,SYS_A,43.645339855804444,No
CUST-10642,Male,0,Yes,Yes,6.0,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer,113.36,694.4,SYS_C,39.69432401067037,Yes
CUST-10612,Female,0,Yes,Yes,67.0,Yes,No,DSL,No,No,Month-to-month,No,Credit card,62.47, ,SYS_B,63.12306312963826,No
CUST-10960,Male,1,No,Yes,5.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,71.71,403.74,SYS_A,49.486961128531526,Yes
CUST-10725,Female,1,Yes,Yes,52.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,114.2,5930.82,SYS_B,66.26322806212045,No
CUST-10683,Female,0,Yes,No,54.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,81.01,4338.4,SYS_A,48.26519850521898,No
CUST-10098,Male,0,Yes,No,62.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.35,4517.95,SYS_A,32.30540848482974,Yes
CUST-10804,Male,0,Yes,Yes,31.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,98.25,3034.3,SYS_B,60.666886401629675,No
CUST-10406,Male,0,No,No,49.0,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,102.27,5048.28,SYS_C,81.29938423012159,No
CUST-10502,Male,0,Yes,No,29.0,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,90.72,2558.87,SYS_B,73.4643539529052,Yes
CUST-11071,Male,1,Yes,No,1.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,19.43,19.43,SYS_A,16.868699157386573,No
CUST-11056,Female,0,No,No,57.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,76.77,4445.67,SYS_A,32.93446997105765,No
CUST-10929,Male,0,No,No,70.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,83.11,5852.29,SYS_B,52.66881515118737,Yes
CUST-10779,Female,0,No,No,20.0,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,47.49,943.52,SYS_C,26.36413605502678,Yes
CUST-10200,F,0,Yes,No,26.0,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,113.66,2927.15,SYS_A,61.14878158434575,Yes
CUST-10134,Female,0,No,No,35.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,112.43,3984.75,SYS_B,34.290889398634405,No
CUST-11051,Female,1,No,Yes,63.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,,1224.13,SYS_C,39.438413807566945,Yes
CUST-10040,Male,1,No,No,36.0,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,72.86,2642.04,SYS_B,43.24707495049201,Yes
CUST-11017,F,0,Yes,No,65.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,103.77,6713.11,SYS_A,53.007335075251945,No
CUST-10230,Female,1,Yes,Yes,41.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.71,796.24,SYS_A,66.07495969317125,No
CUST-10378,Female,0,Yes,Yes,33.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,110.49,3601.1,SYS_B,68.5515783425331,Yes
CUST-10288,Male,0,No,Yes,35.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,,86.2,3016.15,SYS_B,28.160216823445047,No
CUST-10418,Female,0,No,Yes,53.0,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,83.04,4352.59,SYS_B,61.76392354253638,No
CUST-10391,Male,0,No,No,63.0,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,61.53,3822.25,SYS_B,52.430509904182216,No
CUST-10592,Male,,No,Yes,30.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,74.78,2245.88,SYS_A,36.52848192800386,Yes
CUST-11086,Female,0,Yes,No,24.0,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card,115.98,2844.68,SYS_A,41.96269016421137,Yes
CUST-10647,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,97.2,6933.47,SYS_B,42.936002032604904,Yes
CUST-10520,Female,0,No,Yes,9.0,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,73.56,615.3,SYS_B,67.13973480273118,No
CUST-10064,Male,0,No,No,51.0,No,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer,100.69,5172.75,SYS_B,46.221608737513556,No
CUST-10014,Male,1,Yes,No,33.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,70.36,2275.71,SYS_C,61.6854430696957,No
CUST-11064,Male,0,Yes,No,71.0,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer,67.93,4880.89,SYS_A,59.692790182047915,No
CUST-10492,Male,0,Yes,No,63.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,88.14,5579.28,SYS_C,30.965104113386396,Yes
CUST-10379,Male,0,No,Yes,72.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,87.34,6353.48,SYS_B,39.13306747636439,No
CUST-10187,Female,0,Yes,No,26.0,Yes,No,Fiber optic,No,No,One year,No,Mailed check,91.1,2418.6,SYS_A,63.930767483423104,Yes
CUST-10763,Female,0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,19.53, ,SYS_A,51.35000424465985,Yes
CUST-10216,Male,1,Yes,No,16.0,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,47.25,654.97,SYS_C,47.30410452821296,Yes
CUST-10791,Female,0,Yes,No,39.0,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,70.95,2739.99,SYS_A,33.40897320557433,Yes
CUST-11076,M,0,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,114.78,7800.29,SYS_C,25.675978656432648,Yes
CUST-10878,Male,0,No,No,71.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.99,1423.14,SYS_B,54.52861057300309,Yes
CUST-10337,Female,1,Yes,No,60.0,Yes,No,Fiber optic,No,No,One year,No,Electronic check,81.64,4953.85,SYS_B,59.013033705852614,Yes
CUST-10719,Female,0,No,No,1.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,110.87,143.17,SYS_C,66.45766325573443,No
CUST-10295,Female,0,No,Yes,32.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.17,2624.24,SYS_B,64.10684867561295,No
CUST-11016,Male,0,No,No,70.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,101.74,7093.94,SYS_C,34.83791644232298,Yes
CUST-10455,Female,0,No,No,53.0,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,72.82,3775.95,SYS_B,66.23765589143366,No
CUST-10815,Female,0,No,No,46.0,Yes,No,DSL,No,Yes,Two year,No,Electronic check,50.74,2369.75,SYS_A,78.84490182242737,No
CUST-10269,Male,0,Yes,No,67.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,58.55,3949.17,SYS_C,47.34222686857421,Yes
CUST-10995,Male,0,No,Yes,17.0,Yes,No,DSL,No,Yes,Two year,No,Credit card,54.77,966.05,SYS_C,70.53326877964899,No
CUST-10201,Male,0,No,No,12.0,Yes,No,DSL,Yes,No,One year,Yes,Credit card,62.99,711.86,SYS_C,48.92914046427257,Yes
CUST-10161,Female,0,No,No,53.0,Yes,No,DSL,No,No,Two year,No,Electronic check,80.76, ,SYS_B,57.009540519423226,No
CUST-10729,Male,0,No,No,7.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,74.66,505.19,SYS_A,60.15774714674639,No
CUST-10401,Female,0,No,Yes,55.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,66.06,3667.36,SYS_B,45.85841828096365,Yes
CUST-10702,Male,0,Yes,Yes,57.0,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,112.48,6440.41,SYS_C,44.26907768967922,Yes
CUST-11129,Male,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,105.81,122.97,SYS_B,61.36587764608333,Yes
CUST-10565,Female,0,No,No,70.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,117.61,8259.64,SYS_B,52.009104438958744,Yes
CUST-11021,Male,0,No,No,58.0,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,112.68,6535.35,SYS_C,42.94889420288066,Yes
CUST-11025,Male,0,No,No,42.0,Yes,Yes,DSL,No,No,One year,No,Electronic check,62.54,2578.55,SYS_C,31.317646923215758,Yes
CUST-11104,Female,0,Yes,No,42.0,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,76.21,3087.81,SYS_C,53.183286925640395,No
CUST-10205,Male,0,Yes,Yes,-12.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card,57.49,2807.15,SYS_A,76.3277150604907,Yes
CUST-10034,Female,0,No,Yes,69.0,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,66.79,4624.28,SYS_A,52.395319418150535,No
CUST-10775,Male,1,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,90.51,2480.81,SYS_C,48.636984787139006,Yes
CUST-10508,Female,0,No,No,38.0,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,84.51,3245.94,SYS_B,41.75955694831892,No
CUST-11193,Female,1,No,Yes,41.0,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,45.16,1871.12,SYS_C,37.7051485754979,No
CUST-10091,Female,1,Yes,No,29.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.75,770.58,SYS_A,57.64668696040676,Yes
CUST-10897,Female,0,No,No,57.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,80.91,4607.91,SYS_C,56.852948845526925,Yes
CUST-10564,Male,0,No,No,32.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,94.8,2979.54,SYS_A,59.239326335660834,No
CUST-10776,Male,1,No,Yes,8.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,113.17,960.72,SYS_A,33.19402832148789,Yes
CUST-10241,Female,0,Yes,No,12.0,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,85.59,970.68,SYS_C,59.52369381820483,No
CUST-10013,Male,0,Yes,No,26.0,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,115.01,2979.76,SYS_A,15.594541246586658,No
CUST-10315,Female,0,No,Yes,21.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,81.34,1716.25,SYS_C,50.42999810552979,No
CUST-10600,Male,0,No,No,40.0,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,66.72,2608.63,SYS_A,30.73805701127237,No
CUST-10387,Male,1,No,No,50.0,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer,62.28,3157.34,SYS_A,53.75663890273929,No
CUST-10166,Male,0,Yes,No,49.0,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,22.88,1161.6,SYS_B,27.116301122241772,No
CUST-10840,Male,0,Yes,No,44.0,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card,66.1,2895.17,SYS_C,68.21821163007439,Yes
CUST-10020,Female,0,No,No,20.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,70.02,1360.05,SYS_A,57.11724044375789,Yes
CUST-10646,Female,0,No,Yes,55.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,105.2,5773.45,SYS_A,61.5473619690591,No
CUST-11154,Female,0,No,No,20.0,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,83.08,1731.12,SYS_A,65.96560372845525,No
CUST-10831,Male,0,No,Yes,62.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,81.23,5082.03,SYS_A,28.666097266847466,No
CUST-10562,Male,1,No,Yes,44.0,Yes,No,DSL,No,No,One year,Yes,Electronic check,66.85,2937.21,SYS_A,67.08403731466923,No
CUST-11179,Female,0,No,No,56.0,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,96.33,5407.11,SYS_A,38.04889665037821,No
CUST-10686,Female,1,No,No,34.0,No,No phone service,DSL,No,No,One year,Yes,Bank transfer,81.03,2758.73,SYS_A,55.47243183413247,Yes
CUST-10957,Male,0,Yes,Yes,17.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,112.03,1842.41,SYS_C,41.56823611886091,Yes
CUST-10189,Male,0,No,No,62.0,Yes,No,DSL,No,Yes,Two year,Yes,Credit card,47.01,2913.3,SYS_B,31.858719984273662,No
CUST-10975,Male,0,No,No,29.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,19.14,622.86,SYS_A,33.049994358613155,Yes
CUST-10699,Male,0,No,Yes,13.0,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer,82.22,1100.65,SYS_A,57.98043254176032,Yes
CUST-10510,Female,0,No,Yes,59.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,51.63,3042.2,SYS_B,38.86780364323516,No
CUST-11082,Male,1,No,No,24.0,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,71.58,1702.88,SYS_C,59.30689703693505,No
CUST-10474,Female,1,Yes,No,14.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,117.45,1585.3,SYS_A,16.74036641793205,No
CUST-10856,Male,0,Yes,No,62.0,Yes,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,71.89,4499.23,SYS_C,57.82198045552794,No
CUST-10747,Female,1,Yes,No,60.0,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,76.58,4508.15,SYS_C,79.26371256910741,No
CUST-10252,Female,0,No,Yes,9.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,83.45,810.25,SYS_A,44.818178785731035,No
CUST-10021,Male,0,No,No,36.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,63.89,2288.14,SYS_B,73.26683884199622,No
CUST-10459,Male,0,Yes,No,70.0,No,No phone service,Fiber optic,Yes,No,Two year,Yes,Credit card,88.95,6207.7,SYS_A,55.05264534374806,No
CUST-11184,,0,No,Yes,63.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,116.61,7264.15,SYS_B,45.728143185758505,Yes
CUST-10276,Female,1,No,No,12.0,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,48.5, ,SYS_B,41.33664463215483,Yes
CUST-10955,Male,,Yes,Yes,26.0,No,No phone service,DSL,Yes,Yes,Two year,No,Electronic check,54.89,1392.46,SYS_A,67.97450658901913,No
CUST-10385,Female,0,No,Yes,44.0,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,101.42,4469.74,SYS_B,67.65175073261483,Yes
CUST-10805,Female,0,No,No,10.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,59.51,616.37,SYS_B,41.31313936796677,Yes
CUST-10343,Male,0,Yes,Yes,21.0,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,81.24,1697.11,SYS_C,38.013321131590445,Yes
CUST-10769,Female,0,No,No,39.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,108.79,4246.8,SYS_C,37.35442210342888,Yes
CUST-10130,Male,0,No,No,,Yes,No,DSL,No,Yes,Two year,Yes,Mailed check,54.2,1297.89,SYS_A,32.68074763468452,No
CUST-10871,Male,0,Yes,No,52.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,103.54,5377.08,SYS_C,51.933849688249666,No
CUST-11123,Female,0,Yes,No,71.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,48.07,3468.32,SYS_C,53.377884912363996,No
CUST-10087,Female,0,Yes,No,25.0,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Electronic check,74.46,1796.6,SYS_A,67.70028969043959,Yes
CUST-10330,Male,1,Yes,Yes,69.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,81.58,5597.12,SYS_C,53.851208915592956,Yes
CUST-10466,Male,0,No,Yes,14.0,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,111.16,1616.7,SYS_A,50.44262886902093,No
CUST-10121,Female,0,Yes,No,57.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,66.69,3730.15,SYS_B,28.41905375080445,Yes
CUST-11044,Female,0,Yes,No,15.0,Yes,No,DSL,No,No,Two year,Yes,,57.68,798.27,SYS_C,48.862449196321705,No
CUST-11095,Male,0,Yes,No,65.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,76.88,5024.86,SYS_B,43.44008472729119,No
CUST-11130,Female,1,Yes,No,53.0,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer,100.27,5340.26,SYS_C,57.59096206839575,No
CUST-10860,Female,0,Yes,No,54.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.95,1279.02,SYS_B,46.03531562485625,No
CUST-11126,male,0,No,No,22.0,Yes,No,DSL,Yes,Yes,Two year,Yes,Electronic check,81.5,1736.35,SYS_C,72.99243646493808,No
